Consumer_Boiler1_MomentaryFuel,Consumer_Boiler2_MomentaryFuel,Consumer_GeneratorEngine1_MomentaryFuel,Consumer_GeneratorEngine1_RotationSpeed,Consumer_GeneratorEngine1_ShaftPower,Consumer_GeneratorEngine2_MomentaryFuel,Consumer_GeneratorEngine2_RotationSpeed,Consumer_GeneratorEngine2_ShaftPower,Consumer_GeneratorEngine3_MomentaryFuel,Consumer_GeneratorEngine3_RotationSpeed,Consumer_GeneratorEngine3_ShaftPower,Consumer_GeneratorEngine4_MomentaryFuel,Consumer_GeneratorEngine4_RotationSpeed,Consumer_GeneratorEngine4_ShaftPower,Consumer_GeneratorEngine5_MomentaryFuel,Consumer_GeneratorEngine5_RotationSpeed,Consumer_GeneratorEngine5_ShaftPower,Consumer_Total_MomentaryFuel,Consumer_Total_ShaftPower,Environment_SeaFloorDepth,Propeller_Port_RotationSpeed,Propeller_Port_ShaftPower,Propeller_Port_ShaftTorque,Propeller_Starboard_RotationSpeed,Propeller_Starboard_ShaftPower,Propeller_Starboard_ShaftTorque,Propeller_Total_ShaftPower,Ship_Bearing,Ship_Heading,Ship_SpeedOverGround,Ship_SpeedThroughWater,Weather_DiffuseRadiation,Weather_DirectNormalIrradiance,Weather_DirectRadiation,Weather_OceanCurrentDirection,Weather_OceanCurrentVelocity,Weather_Precipitation,Weather_RelativeHumidity2M,Weather_ShortwaveRadiation,Weather_SunshineDuration,Weather_SurfacePressure,Weather_SwellWaveDirection,Weather_SwellWaveHeight,Weather_SwellWavePeakPeriod,Weather_SwellWavePeriod,Weather_Temperature2M,Weather_WaveDirection,Weather_WaveHeight,Weather_WavePeriod,Weather_WeatherCode,Weather_WindDirection10M,Weather_WindGusts10M,Weather_WindSpeed10M,Weather_WindWaveDirection,Weather_WindWaveHeight,Weather_WindWavePeakPeriod,Weather_WindWavePeriod,index,MISSING_FIELD_COUNT,Consumer_Boiler1_FuelType_DM,Consumer_Boiler1_FuelType_RM 380,Consumer_Boiler2_FuelType_DM,Consumer_Boiler2_FuelType_RM 380,Consumer_GeneratorEngine1_FuelType_DM,Consumer_GeneratorEngine1_FuelType_RM 180,Consumer_GeneratorEngine1_FuelType_RM 380,Consumer_GeneratorEngine2_FuelType_DM,Consumer_GeneratorEngine2_FuelType_RM 180,Consumer_GeneratorEngine2_FuelType_RM 380,Consumer_GeneratorEngine3_FuelType_DM,Consumer_GeneratorEngine3_FuelType_RM 180,Consumer_GeneratorEngine3_FuelType_RM 380,Consumer_GeneratorEngine4_FuelType_DM,Consumer_GeneratorEngine4_FuelType_RM 180,Consumer_GeneratorEngine4_FuelType_RM 380,Consumer_GeneratorEngine5_FuelType_DM,Consumer_GeneratorEngine5_FuelType_RM 180,Consumer_GeneratorEngine5_FuelType_RM 380
0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4288870307074653,510.589552238806,7071037.313432836,0.4212731797960069,511.089552238806,7101820.895522388,0.8501602105034722,0.0,48.1274080849141,83.68659973144531,3877724.4,442456.675,83.53999938964844,3961422.0,452777.31875,7839146.4,298.0045035725314,302.4828336345616,7.545824976109746,7.67750732934297,245.97222222222223,123.36944444444444,104.7777777777778,114.75,0.4655555555555555,0.1277777777777778,79.27777777777777,350.75,2300.0,1010.5777777777778,122.97222222222224,0.5077777777777778,3.975,3.913888888888889,28.73888888888889,124.88888888888889,0.5533333333333333,3.813888888888889,3.0,132.77777777777777,6.261111111111111,3.4194444444444443,133.19444444444446,0.2077777777777777,1.9694444444444443,1.5916666666666666,96249,15,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
0.0,0.0,0.0,2.0,0.0,0.3871507297092014,511.8,6694200.0,0.0,0.0,0.0,0.3746759440104165,511.0,6747600.0,0.0,0.0,0.0,0.761826673719618,13441800.0,165.57985284197937,83.9417495727539,3966846.25,451277.28125,0.0,0.0,18137.381232483185,3966846.25,92.4626919948898,93.31999969482422,7.99446668624878,8.045910930633545,53.0,64.4,12.0,121.33333333333331,0.76,0.0,80.0,65.0,731.06,1011.3666666666668,81.66666666666667,0.7333333333333333,6.3,4.766666666666667,22.73333333333333,81.33333333333333,0.7333333333333333,5.733333333333333,3.0,261.0,1.8333333333333333,1.163333333333333,215.0,0.0,1.1666666666666667,0.3333333333333333,14059,3,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
0.0,0.0,0.0,3.0,0.0,0.3121419677734375,512.0,5350000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3194404296874999,510.2,5456200.0,0.6315823974609374,10806200.0,73.92136624118255,66.0,2061522.0,298274.0,65.0,1989660.8,292305.56875,4051182.8,2.336047288931027,4.960000038146973,6.42026653289795,6.173333168029785,65.66666666666666,140.13333333333333,31.33333333333333,315.0,0.1166666666666666,0.0,87.33333333333333,97.0,2400.0,1009.9333333333332,199.66666666666663,0.8666666666666667,13.5,10.716666666666669,27.266666666666666,199.66666666666663,0.8666666666666667,10.716666666666669,3.0,71.66666666666667,2.2,0.9233333333333332,180.0,0.0,1.0,1.0,99707,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
0.0,0.0,0.0,2.0,0.0,0.4144102918836806,512.0,7105800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4095469156901042,511.4,7229600.0,0.8239572075737849,14335400.0,278.9995978957122,82.0,3640279.2,423928.1125,0.0,0.0,6638.871577214128,3640279.2,270.3122585887789,268.9599975585937,7.562333106994629,7.891577625274659,0.0,0.0,0.0,343.4166666666667,0.1983333333333333,0.0,84.75,0.0,0.0,1012.65,195.0,0.1016666666666666,2.7,2.0583333333333336,25.64166666666667,148.66666666666669,0.2916666666666666,2.3625,2.0,119.83333333333331,9.775,3.583333333333333,121.33333333333331,0.2483333333333333,1.9708333333333328,1.9083333333333328,24173,3,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
0.0,0.0,0.4736406656901042,512.8,8579200.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.4743996310763889,511.6,8510400.0,0.9480402967664932,17089600.0,278.99959789571227,92.54000091552734,5304269.4,547353.2875,91.8666015625,5449010.2,566410.0375,10753279.6,113.29154928142437,111.78000030517578,8.004755592346191,8.529488945007325,0.0,0.0,0.0,205.5,0.1516666666666666,0.0,60.0,0.0,0.0,1014.3166666666666,104.5,0.8833333333333333,7.65,8.35,25.9,42.333333333333336,1.7066666666666666,6.05,0.0,34.666666666666664,13.05,9.608333333333334,33.166666666666664,1.4633333333333334,6.3,5.191666666666666,62173,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0.0,0.0,0.35946265496148,513.0,6693600.0,0.3697789171006944,512.6,6644200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7292415720621744,13337800.0,99.3900609037729,77.57339935302734,3155307.4,388349.875,77.51339874267578,3170036.6,390399.21875,6325344.0,92.39277591649638,89.98000030517578,6.69806661605835,6.955288982391357,0.0,0.0,0.0,229.41666666666663,0.4308333333333333,3.608333333333333,81.0,0.0,0.0,1010.2166666666668,332.5,0.2883333333333333,7.65,4.6375,28.58333333333333,339.0,0.34,3.8625,96.0,345.0,7.55,4.236666666666667,342.5833333333333,0.175,2.3875,2.0083333333333333,64734,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0.0,0.0,0.3929721001519097,512.4,6835200.0,0.0,0.0,0.0,0.3855950520833333,510.6,6762400.0,0.4080174424913194,510.4,6770800.0,0.0,0.0,0.0,1.1865845947265623,20368400.0,275.5352863963928,96.5468002319336,7097954.6,702099.5625,95.83320007324218,6672361.6,664915.6625,13770316.2,269.66594487745874,272.2600036621094,8.097355461120605,8.220822143554688,116.66666666666669,722.7666666666667,437.6666666666667,72.0,0.1633333333333333,0.0,64.33333333333333,554.3333333333334,3600.0,1011.8333333333334,287.0,2.8266666666666667,10.816666666666666,8.266666666666666,22.53333333333333,287.6666666666667,3.56,8.533333333333333,0.0,289.0,16.03333333333333,11.5,291.0,2.006666666666667,8.483333333333334,5.366666666666667,28133,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
0.0660125545925564,0.0,0.0,2.0,0.0,0.4484543592664931,511.8,8272000.0,0.4757588975694444,511.0,8216000.0,0.4707770046657986,510.6,8123600.0,0.4736892496744791,511.0,8323200.0,1.934692065768772,32934800.0,28.03020475823335,123.10680084228515,12615249.6,978549.1625,122.69175148010254,12656781.5,985095.953125,25272031.1,121.116111875302,120.9,10.700444221496582,10.885644340515135,151.33333333333334,839.1333333333333,707.0,210.0,0.15,0.0,72.66666666666667,858.3333333333334,3600.0,1015.3666666666668,124.66666666666669,0.5,6.533333333333333,6.45,27.7,97.33333333333331,1.5933333333333333,5.166666666666667,1.0,79.66666666666667,12.766666666666666,8.73,94.33333333333331,1.5133333333333334,5.433333333333333,4.55,78718,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
0.0,0.0,0.0,1.2,0.0,0.4388563368055555,511.8,7386600.0,0.4410980902777777,511.0,7378800.0,0.4244507785373264,511.2,7400600.0,0.0,0.0,0.0,1.3044052056206596,22166000.0,39.41798674414706,105.09339904785156,8362221.6,757695.8125,0.0,0.0,19741.533607763453,8362221.6,217.22532961041023,211.23999938964843,8.889599990844726,9.054222106933594,0.0,0.0,0.0,153.0,0.22,0.0,77.5,0.0,0.0,1009.275,215.75,0.205,4.3,3.325,22.65,187.75,0.27,3.975,3.0,312.0,4.475,2.41,324.0,0.02,1.875,1.45,12648,3,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
0.0,0.0,0.4122953965928818,511.8,7309000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.413178236219618,510.2,7146200.0,0.0,0.0,0.0,0.8254736328124999,14455200.0,184.2755728737051,84.0,4093136.2,465316.31875,83.98680114746094,3966963.2,451044.8875,8060099.4,322.8960658679836,326.8199951171875,7.572622108459472,7.871000003814697,0.0,0.0,0.0,316.5,0.275,0.0,69.25,0.0,0.0,1009.475,60.83333333333333,0.3183333333333333,4.708333333333333,5.516666666666667,29.48333333333333,38.25,0.3866666666666666,4.104166666666666,1.0,50.16666666666666,7.308333333333334,5.525,36.0,0.2133333333333333,2.7208333333333337,2.3625000000000003,93031,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
0.0,0.0,0.4744683430989583,512.4,8174600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4423361002604167,510.4,8065600.0,0.0,0.0,0.0,0.916804443359375,16240200.0,53.94835481534443,90.0,4733862.2,502278.38125,89.64660034179687,4709508.6,501665.6875,9443370.8,124.46506494143662,125.18000030517578,8.076777458190918,8.704400062561035,391.0,94.96666666666668,91.0,33.333333333333336,0.2466666666666666,0.9000000000000001,82.33333333333333,482.0,1458.8333333333333,1010.5333333333332,308.3333333333333,0.2266666666666666,3.25,3.3166666666666664,28.2,308.3333333333333,0.2266666666666666,3.3166666666666664,34.0,255.0,3.4,2.28,180.0,0.0,1.1,1.0333333333333334,93446,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
0.0,0.0,0.0,2.0,0.0,0.4093633761935764,512.2,7000800.0,0.0,0.0,0.0,0.3884340277777777,510.4,6818400.0,0.0,0.0,0.0,0.7977974039713541,13819200.0,277.69139992792225,79.9468017578125,3562712.4,425554.90625,79.0,3402753.2,411315.15625,6965465.6,274.1553544533999,276.5799987792969,7.150777816772461,7.33597764968872,0.0,0.0,0.0,232.66666666666663,0.1533333333333333,0.0,78.33333333333333,0.0,0.0,1011.3333333333331,236.0,0.14,4.9,4.583333333333333,26.76666666666667,231.66666666666663,0.8266666666666667,3.9,0.0,243.3333333333333,9.1,7.319999999999999,231.66666666666663,0.8,4.033333333333333,3.3833333333333333,33749,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
0.0,0.0,0.0,2.0,0.0,0.4092842339409722,512.2,6990400.0,0.0,0.0,0.0,0.395970472547743,511.2,7070800.0,0.0,0.0,0.0,0.8052547064887152,14061200.0,261.09671592154103,82.0,3763554.0,438284.04375,0.0,0.0,8555.668816563903,3763554.0,31.54208813349107,27.780000686645508,7.510889053344727,7.757822322845459,0.0,0.0,0.0,322.5,0.2091666666666666,0.0,88.33333333333333,0.0,0.0,1017.375,101.83333333333331,0.21,3.9,3.3875,27.625,98.58333333333331,0.3233333333333333,3.333333333333333,1.0,76.08333333333333,5.166666666666667,3.8283333333333336,104.41666666666669,0.1966666666666666,1.9708333333333328,1.8791666666666669,22487,3,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
0.0,0.0,0.4743687337239584,512.6,8421200.0,0.4814259033203125,512.2,8256000.0,0.4544066433376736,511.4,8207600.0,0.4853459201388889,510.8,8368000.0,0.0,0.0,0.0,1.8955472005208327,33252800.0,59.39819717341441,101.70569251275126,7741265.144006899,719412.36866287,85.93604043194276,6954615.780645161,776704.3566715543,0.0,343.8936262164032,345.2399963378906,10.793044471740725,11.410377693176269,0.0,0.0,0.0,188.5,0.245,0.0,77.75,0.0,0.0,1010.875,44.75,0.465,6.95,5.1625000000000005,28.1,46.5,0.5,4.9,3.0,68.0,5.175,3.5375,66.5,0.155,2.05,1.7125,90099,6,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
0.0240415344238281,0.0,0.4728034871419272,512.4,8317600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4906130913628473,511.0,8218200.0,0.0,0.0,0.0,0.9874581129286027,16535800.0,252.5406456261876,92.04639892578123,5155336.8,534835.425,92.0,5061736.4,525391.55,10217073.2,88.62588130976613,89.32000122070312,8.591221809387207,8.80728874206543,0.0,0.0,0.0,81.5,0.2324999999999999,0.0,71.75,0.0,0.0,1008.825,94.25,0.6599999999999999,4.5,5.0,26.15,135.25,0.815,4.4375,2.0,192.0,8.95,6.25,171.25,0.46,3.8375,3.125,48994,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
0.0720909296671549,0.0,0.0,2.0,0.0,0.4164278700086806,511.8,7107400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4117223442925348,510.8,7236200.0,0.9002411439683703,14343600.0,278.9415295463153,83.0,3859949.6666666665,444094.03125,0.0,0.0,6297.804452774664,3859949.6666666665,202.1563535172289,195.60000305175785,7.66522216796875,7.932733249664307,0.0,0.0,0.0,192.5833333333333,0.1158333333333333,0.0,78.0,0.0,0.0,1009.1416666666668,34.166666666666664,0.145,3.9,4.029166666666667,27.275,75.5,0.2483333333333333,3.7625,2.0,69.75,9.975,6.219166666666667,62.16666666666666,0.1533333333333333,2.975,2.658333333333333,24473,3,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
0.0,0.0,0.4697386338975694,512.2,8053600.0,0.4646255696614582,512.2,8098600.0,0.0,0.0,0.0,0.4428617892795139,510.8,8168200.0,0.0,0.0,0.0,1.3772259928385415,24320400.0,75.36217948084666,109.9333999633789,8482661.6,736843.25,109.01340026855468,8451371.0,740318.6875,16934032.6,206.2725512117852,205.8800018310547,10.011088752746582,10.24773292541504,207.3333333333333,325.3333333333333,184.3333333333333,260.0,0.37,0.1,83.33333333333333,391.6666666666667,3600.0,1011.0,54.0,0.7066666666666667,5.8,5.366666666666666,28.03333333333333,54.0,0.7133333333333333,5.333333333333333,3.0,74.66666666666667,5.7,4.14,54.66666666666666,0.0933333333333333,1.8,1.5833333333333337,95494,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
0.0479169701470269,0.0,0.0,2.0,0.0,0.3527273491753472,511.8,6372200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3673092854817709,511.0,6328400.0,0.767953604804145,12700600.0,92.92994663993052,75.85999908447266,2929670.8,368786.08125,75.22660064697266,2940984.4,373328.43125,5870655.199999999,354.71862081455254,358.6800048828125,6.924422359466552,6.883266735076904,0.0,0.0,0.0,301.5,0.45,0.1999999999999999,78.5,0.0,0.0,1011.05,306.0,0.42,5.2,6.025,27.95,306.5,0.42,5.925,41.0,87.0,5.0,3.255,78.0,0.06,1.6,1.425,76606,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0.0,0.0,0.4627773980034721,511.4,7986800.0,0.0,0.0,0.0,0.4533921440972223,511.2,8023000.0,0.4426867404513889,510.8,7930600.0,0.0,0.0,0.0,1.3588562825520831,23940400.0,271.46022600704663,110.0,8732167.0,758054.9875,109.0,8441049.0,739505.2875,17173216.0,60.99546062108104,53.73999938964844,9.85675563812256,10.072821998596192,0.0,0.0,0.0,333.0,0.11,0.0,70.0,0.0,0.0,1017.4,159.0,0.34,6.95,3.7,25.9,153.0,0.38,4.45,2.0,243.0,0.9,0.45,150.0,0.0,1.0,0.1,28809,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
